ID,class,toxin_family,Cgodm.CLP2359,Cgodm.CLP2360,Cgodm.CLP2362,Cgodm.CLP2377,Cgodm.CLP2378,Cgodm.CLP2388,average_tpm,stdev_tpm,bcv_tpm,pi,diff_exprs,length,Variant_rate,High_impact,Low_impact,Moderate_impact,Missense,Nonsense,Total_Nonsynonymous,Synonymous,Total_variants,tajimasD,tajimasD_nonsyn,tajimasD_synon,SPvNP,LRT,p_value,CW1,CW2,CW3,UCW1,UCW2,UCW3
trinityContig33359||sp|P23508.2|,Nontoxin,NT,0.95,2.37,7.26,6.96,2.32,14.14,5.6667,4.905587291,0.865686783,0.355218889,FALSE,2295,255,0,0,0,0,0,0,9,9,0.295164,0,0.295164,0.079724889,0,0.5,0,0,0,0,0.33022545,1.142148074
trinityContig33363||sp|P00504.3|,Nontoxin,NT,8.2,36.27,36.16,51.21,23.23,37.25,32.0533,14.6660215,0.457551063,0.20075775,FALSE,1245,311,0,0,0,0,0,1,3,4,-1.38479,-1.14053,-1.17901,0.308451,0,0.5,0.729434494,0.171164332,1,0.758982608,0.178978991,1.280546389
trinityContig33364||sp|Q9I9E0.2|,Nontoxin,NT,5.46,8.48,7.04,10.35,11.11,13.49,9.3217,2.914017273,0.312605777,0.2747476,FALSE,2697,179,0,0,0,0,0,1,14,15,-0.731168,-1.14053,-0.627091,0.290792,0,0.5,0,0,0,0.144209509,0.395738775,1.001563109
trinityContig33368||Pro_dh,Nontoxin,NT,36.92,33.02,21.48,30.3,28.13,129.07,46.4867,40.78526188,0.877353348,0.349681,FALSE,1860,47,0,0,0,0,0,8,29,37,0.221015,0.117817,0.242338,0.231909321,3.392376823,0.091690584,0,0,1,0,0,9.04482913
trinityContig33370||sp|Q5ZIK9.1|,Nontoxin,NT,32.78,51.96,92.87,110.78,100.46,120.69,84.9233,34.80766506,0.409871791,0.356643385,FALSE,909,69,0,0,0,0,0,4,9,13,0.326239,0.224459,0.336436,0.253461915,0,0.5,0,0,0,0.002817444,0.463845231,1.002454064
trinityContig33379||sp|Q8TCA0.1|,Nontoxin,NT,10.36,12.95,20.64,14.12,7.82,16.59,13.7467,4.538095048,0.330122506,0.3424244,FALSE,540,108,0,0,0,0,0,2,3,5,0.125626,0.821586,-0.428544,0.1749708,0.000527206,0.499868216,0.936388625,1,1,0.995237524,1,1.030450287
trinityContig33380||162034at32523__ADH_zinc_N,Nontoxin,NT,2.17,3.35,3.76,3.45,1.86,1.64,2.705,0.91853688,0.339570011,0.26893925,FALSE,759,189,0,0,0,0,0,2,2,4,-0.660626,-0.849715,-0.248047,0.01739175,1.997263311,0.184191586,0.364329603,1,1,0,0,310.1208238
trinityContig33386||192192at32523,Nontoxin,NT,1.95,1.76,2.71,7.59,4.06,5.84,3.985,2.330671577,0.584861123,0.318181667,FALSE,606,202,0,0,0,0,0,1,2,3,-0.128358,-0.194921,-0.0474906,0.019740333,0,0.5,0,0,0,0.002099038,0.903527791,1.67673053
trinityContig3339||212632at32523,Nontoxin,NT,3.09,3.4,5.63,12.52,7.28,13.23,7.525,4.42341384,0.587829082,0.2575758,FALSE,1269,253,0,0,0,0,0,0,5,5,-0.818921,0,-0.818921,0.0333766,0,0.5,0,0,0,0,2.35E-05,1.00262013
trinityContig33397||sp|P51570.1|,Nontoxin,NT,3.13,2.94,3.61,11.77,5.53,9.48,6.0767,3.712183544,0.610888072,0.30176775,FALSE,1188,99,0,0,0,0,0,7,5,12,-0.372615,-0.511238,-0.110511,0.307579517,0,0.5,0,0,0,0.275162746,0.354156199,1.002153134
trinityContig33404||sp|Q9H1D0.3|,Nontoxin,NT,7.81,22.54,11.07,7.45,6.14,14.3,11.5517,6.142290832,0.53172181,0.230113813,FALSE,2181,136,0,0,0,0,0,4,12,16,-1.31724,-1.38479,-1.15749,0.141847406,0,0.5,0,0,0,0.391204959,0.453117951,1.002168101
trinityContig33406||254360at32523__PMP22_Claudin,Nontoxin,NT,0,0,0.3,1.06,0,7.5,1.4767,2.979272842,2.017520716,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig33427||sp|Q96EZ8.1|,Nontoxin,NT,5.85,5.69,7.18,15.69,9.24,10.38,9.005,3.765871745,0.418197862,0.304407909,FALSE,1350,122,0,0,0,0,0,1,10,11,-0.335881,-1.14053,-0.160983,0.264092818,0,0.5,0,0,0,0,0,1.081517475
trinityContig33466||sp|Q6P8D9.1|,Nontoxin,NT,8.64,27.48,39.28,48.58,15.71,58.96,33.1083,19.38478828,0.585496334,0,FALSE,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.716468432,0.14982498,1,0.745491313,0.146693452,1.836383962
trinityContig33467||sp|B5FXN8.1|,Nontoxin,NT,19.03,29.19,24.23,84.53,42.52,54.03,42.255,24.33471574,0.575901449,0.166667,FALSE,762,762,0,0,0,0,0,0,1,1,-1.14053,0,-1.14053,0.211268,0,0.5,0.129844277,0.12789365,1,0.135104041,0.123282438,1.516874297
trinityContig33468||275418at32523__ATP-synt_S1,Nontoxin,NT,11.81,20.02,28.78,27.73,19.63,16.97,20.8233,6.467895072,0.310608553,0.326446273,FALSE,1347,122,0,0,0,0,0,7,4,11,-0.0589673,-0.997247,1.43139,0.298755091,6.894387166,0.015917427,0,1,1,0,0,3999.9984
trinityContig33475||225069at32523,Nontoxin,NT,3.36,7.31,7.56,12.52,9.28,20.18,10.035,5.792635842,0.577243233,0.35606075,FALSE,771,192,0,0,0,0,0,1,3,4,0.26469,-0.194921,0.421982,0.065915575,-0.266777988,0.5,0.136037074,0.197968889,1,0,0,347.1316805
trinityContig33486||249321at32523,Nontoxin,NT,1.57,3.22,3.96,1.3,0.93,2.46,2.24,1.184550548,0.528817209,0.398989667,FALSE,645,215,0,0,0,0,0,2,1,3,0.672137,1.02214,-0.194921,0.4704404,0,0.5,0,0,0,0.386291812,0.675325784,1.052060668
trinityContig33488||sp|Q90WR8.1|,Nontoxin,NT,4.73,5.02,6.11,8.32,6.77,11.69,7.1067,2.591853905,0.364705687,0.333333333,FALSE,2325,775,0,0,0,0,0,0,3,3,0.0217346,0,0.0217346,0.214025833,0,0.5,0,0,0,0,0.008063302,1.002168394
trinityContig33506||sp|P17427.2|,Nontoxin,NT,4.21,7.78,11.59,10.02,5.19,16.35,9.19,4.483369269,0.487853022,0.362373833,FALSE,2586,215,0,0,0,0,0,0,12,12,0.396247,0,0.396247,0.357144683,0,0.5,0,0,0,0,0,1.001563986
trinityContig33523||sp|Q58DA7.1|,Nontoxin,NT,10.89,30.43,40.91,61.55,29.35,54.16,37.8817,18.39136582,0.485494733,0.349650385,FALSE,999,76,0,0,0,0,0,2,11,13,0.236787,-0.381751,0.37371,0.1756885,1.536377532,0.231926227,0.03839888,0.234020518,1,0,0,86.47283093
trinityContig33534||144070at32523,Nontoxin,NT,7.01,10.77,13.44,16.18,12.45,16.46,12.7183,3.548438624,0.279002589,0.2742425,FALSE,1170,117,0,0,0,0,0,4,6,10,-0.706882,-1.38479,-0.0910644,0.12373677,0,0.5,0,0,0,0,0,1.001564278
trinityContig33536||213575at32523__Sulfotransfer_1,Nontoxin,NT,5.55,7.87,7.33,26.64,8.84,27.6,13.9717,10.24518114,0.733280928,0.30303,FALSE,897,149,0,0,0,0,0,2,4,6,-0.323731,-0.248047,-0.298546,0.168690667,0,0,0,0,0,0,0,0
trinityContig33550||sp|Q5VYY1.1|,Nontoxin,NT,12.58,44.72,51.15,53.19,33.04,42.64,39.5533,15.01097954,0.379512696,0.373737667,FALSE,576,192,0,0,0,0,0,2,1,3,0.421982,0.219917,0.540555,0.292228067,0.378417897,0.41380678,6.47E-08,0.323679407,1,0,0,9999999172
trinityContig33566||sp|Q8TEB1.1|,Nontoxin,NT,11.97,11.34,13.03,8.34,6.41,31.92,13.835,9.195043774,0.664621885,0.346590875,TRUE,1623,202,0,0,0,0,0,2,6,8,0.186336,-0.849715,0.606936,0.2060019,0,0.5,0,0,0,0.193190425,0.709553799,1.280224145
trinityContig33588||267504at32523__Cg6151-P,Nontoxin,NT,1.82,0.88,4.76,2.98,1.58,3.95,2.6617,1.497790595,0.562719538,0.3560605,FALSE,522,261,0,0,0,0,0,2,0,2,0.219917,0.219917,0,0.2056606,1.0334884,0.298229671,0.85895511,0.928851391,1,0.898424117,0.999368433,25.24936623
trinityContig33592||sp|Q7ZW41.1|,Nontoxin,NT,19.83,26.22,31.91,64.96,22.7,64.97,38.4317,20.94373359,0.544959853,0.348484714,FALSE,519,74,0,0,0,0,0,0,7,7,0.204984,0,0.204984,0.225578529,0,0.5,0,0,0,0,0,1.13136658
trinityContig33596||sp|P15374.1|,Nontoxin,NT,6.1,16.88,24.87,37.95,13.23,15.57,19.1,11.0404855,0.57803589,0.282828222,FALSE,693,77,0,0,0,0,0,1,8,9,-0.592188,-1.14053,-0.407493,0.020603833,0,0.5,0,0,0,0,0,1.051457225
trinityContig33604||sp|Q6AYQ8.1|,Nontoxin,NT,6.78,1.82,5.38,11.03,2.85,3.87,5.2883,3.322248736,0.628226223,0.429292889,FALSE,672,74,0,0,0,0,0,3,6,9,1.20315,-0.128358,1.77027,0.141704022,0.818378442,0.332094271,0,0,1,0,0,17.18750803
trinityContig33608||sp|Q5F413.1|,Nontoxin,NT,1.95,2.89,3.27,5.69,4.57,6.08,4.075,1.639582264,0.402351476,0.298701286,FALSE,1257,89,0,0,0,0,0,4,10,14,-0.417934,-0.660626,-0.255103,0.127301457,0,0.5,0,0,0,0.544205527,0.132179489,1.003192136
trinityContig33621||220690at32523,Nontoxin,NT,3.96,3.57,1.93,4.81,4.12,10.94,4.8883,3.116750979,0.637594047,0.252525333,FALSE,600,100,0,0,0,0,0,2,4,6,-0.905398,-0.849715,-0.741088,0.070917117,0,0.5,0,0,0,0,0,1.001562816
trinityContig33634||Ifi-6-16,Nontoxin,NT,7.52,10.78,11.4,0,2.52,22.11,9.055,7.822571828,0.863895287,0.287879,FALSE,270,67,0,0,0,0,0,0,4,4,-0.45947,0,-0.45947,0.0033888,0,0.5,0,0,0,0,0,1.116419072
trinityContig33637||172637at32523,Nontoxin,NT,3.35,3.58,3.52,7.91,12.24,4.95,5.925,3.540727326,0.59759111,0.3733765,FALSE,1500,107,0,0,0,0,0,0,14,14,0.54419,0,0.54419,0.007787086,0,0.5,0,0,0,0,0,1.001562816
trinityContig33657||230031at32523__RhoGAP,Nontoxin,NT,4.34,4.76,7.24,10.6,6.84,8.59,7.0617,2.351241516,0.332956868,0.285984875,FALSE,1977,247,0,0,0,0,0,4,4,8,-0.544531,-0.902013,-0.0571591,0.395931375,2.352643676,0.15420552,0,0,1,0,0,57.89985741
trinityContig33661||sp|Q5ZKX6.1|,Nontoxin,NT,2.19,2.95,1.13,5.03,3.07,4.42,3.1317,1.427843362,0.455932357,0,FALSE,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4272128,0.693848959,1,0.444517694,0.721947175,4.793759273
trinityContig33670||sp|E2RQ08.1|,Nontoxin,NT,64.63,131.32,153.55,159.89,136.87,211.52,142.9633,47.76486812,0.334105803,0.384615308,FALSE,1797,138,0,0,0,0,0,2,11,13,0.684046,-1.45138,1.16984,0.225549,0,0.5,0,0,0,0,0,1.212301627
trinityContig33675||sp|P0DPB5.1|,Nontoxin,NT,15.53,33.55,50.96,85.98,29.22,38.86,42.35,24.32709765,0.574429697,0.414141667,FALSE,390,130,0,0,0,0,0,1,2,3,0.82223,1.3811,0.219917,0.341041,0,0.5,0,0,0,0.378493148,0.383819227,1.003784381
trinityContig33676||233141at32523,Nontoxin,NT,17.6,25.74,51.82,96.32,56.46,54.68,50.4367,27.74762092,0.550147431,0.3499999,FALSE,816,81,0,0,0,0,0,2,8,10,0.234324,-0.248047,0.369053,0.30081815,0,0.5,0,0,0,0,0,1.002329126
trinityContig33684||sp|P48643.1|,Nontoxin,NT,19.53,57.29,36.81,174.65,49.78,166.03,84.015,68.13817073,0.811023873,0.166667,FALSE,1626,542,0,0,0,0,0,0,3,3,-1.62929,0,-1.62929,0.211268,0,0.5,0,0,0,0,0,1.001564278
trinityContig33698||41099at32523,Nontoxin,NT,2.39,3.15,3.89,7.58,4.93,7.69,4.9383,2.251278896,0.455881355,0.3257575,FALSE,1635,272,0,0,0,0,0,2,4,6,-0.061981,-0.0474906,-0.0571591,0.355842833,0,0.5,0,0,0,0.010934592,0.05590818,1.002328247
trinityContig33706||sp|A9YUB1.1|,Nontoxin,NT,1.65,3.42,6.63,15.87,6.37,15.03,8.1617,5.950356012,0.729058408,0.363636429,FALSE,1005,143,0,0,0,0,0,2,5,7,0.38404,0.821586,0.0918923,-0.002188143,0,0.5,0,0,0,0.324321305,0.596829725,1.716014961
trinityContig33724||sp|P62998.1|,Nontoxin,NT,17.17,10.53,11.02,47.19,33.6,29.81,24.8867,14.52959279,0.583829628,0.505050333,FALSE,579,193,0,0,0,0,0,0,3,3,1.72279,0,1.72279,0.87957,0,0.5,0,0,0,0,0,1.002330297
trinityContig33724||sp|Q8WWI5.1|,Nontoxin,NT,2.66,3.79,3.16,9.78,3.65,6.24,4.88,2.699903702,0.553258955,0.429292833,FALSE,1968,328,0,0,0,0,0,0,6,6,1.13044,0,1.13044,0.019754983,0,0.5,0,0,0,0,7.52E-05,1.093087843
trinityContig33737||sp|Q32PF3.1|,Nontoxin,NT,14.62,28.06,32.16,67.26,27.23,45.21,35.7567,18.2946054,0.511641326,0.3257575,FALSE,534,267,0,0,0,0,0,1,1,2,-0.0474906,-1.14053,1.06589,0.2419975,0,0.5,0,0,0,0,0,1.001563401
trinityContig33738||sp|Q96RQ3.3|,Nontoxin,NT,4.82,8.77,12.64,15.3,6.58,12.96,10.1783,4.090772136,0.401911138,0.301282115,FALSE,2130,81,0,0,0,0,0,9,17,26,-0.402607,-0.262011,-0.450095,0.286261615,0,0.5,0,0,0,0.126056367,0.245328209,1.001564863
trinityContig33739||sp|Q96NC0.1|,Nontoxin,NT,14.1,33.9,37.41,61.1,31.38,55.15,38.84,17.06277469,0.439309338,0,FALSE,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.134230968,0.781256589,1,0.139452138,0.812939249,4.660260201
trinityContig33754||GRIM-19,Nontoxin,NT,0,7.63,0,50.2,13.53,0,11.8933,19.55816726,1.644469345,0.30303,FALSE,387,193,0,0,0,0,0,2,0,2,-0.248047,-0.248047,0,-0.263158,0.717778635,0.349225827,1,1,1,0.999368433,0.999368433,31.01624758
trinityContig3376||sp|Q08E57.1|,Nontoxin,NT,17.68,27.37,8.41,28.56,15.57,84.16,30.2917,27.45148842,0.90623796,0.362794556,FALSE,993,55,0,0,0,0,0,3,15,18,0.416676,-0.378513,0.591612,0.200901906,0,0.5,0,0,0,0.59855106,0.613871657,1.002329419
trinityContig33761||sp|Q28EX7.1|,Nontoxin,NT,9.63,8.72,5.08,10.29,6.49,9.41,8.27,2.038460203,0.246488537,0.278788,FALSE,744,74,0,0,0,0,0,0,10,10,-0.65041,0,-0.65041,0.1762009,0,0.5,0,0,0,0,0.005039557,1.04926595
trinityContig33763||256772at32523,Nontoxin,NT,1.73,5.9,4.54,11.21,5.68,10.93,6.665,3.722164693,0.55846432,0.318181667,FALSE,786,131,0,0,0,0,0,4,2,6,-0.149231,-0.539933,0.554178,0.093335,6.999849937,0.015099825,0.028202422,0.170934592,1,0,0,217.0913772
trinityContig33765||280763at32523,Nontoxin,NT,0.83,3.09,1.44,13.5,4.88,5.6,4.89,4.610041215,0.942748715,0.30303,FALSE,426,426,0,0,0,0,0,1,0,1,-0.194921,-0.194921,0,0.384615,0,0.5,0,0,0,0.853100338,1,9.543020446
trinityContig33788||151083at32523__DUF2353,Nontoxin,NT,4.09,0,12.75,19.93,0.49,0.85,6.3517,8.19019027,1.289448537,0.30303,FALSE,516,516,0,0,0,0,0,1,0,1,-0.194921,-0.194921,0,0.384615,1.274747839,0.264339478,0.92238133,0.92238133,1,0.999368433,0.999368433,43.93040063
trinityContig33793||sp|O75391.2|,Nontoxin,NT,16.54,8.7,5.31,44.78,11.9,42.42,21.6083,17.44850758,0.807490991,0.409091,FALSE,678,678,0,0,0,0,0,0,1,1,0.540555,0,0.540555,0.234783,0,0.5,0.922947203,0.111872388,1,0.960334178,0.116441427,1.469689457
trinityContig33817||278452at32523,Nontoxin,NT,1.79,3.68,5.28,22.85,6.42,5.41,7.5717,7.658342945,1.011442998,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig33831||77878at32523,Nontoxin,NT,27.09,29.73,47.63,113.07,37.27,47.15,50.3233,31.90213452,0.633943611,0.409090778,FALSE,786,87,0,0,0,0,0,1,8,9,0.955519,0.540555,0.940043,0.349678167,1.3993676,0.248371174,0,1,1,0,0,242.6089734
trinityContig33834||sp|P58108.2|,Nontoxin,NT,7,12.23,16.71,23.33,14.83,21.64,15.9567,6.043395293,0.378737163,0.2803031,FALSE,1005,100,0,0,0,0,0,2,8,10,-0.631586,-1.45138,-0.270456,0.20450345,0,0.5,0,0,0,0,0,1.100796404
trinityContig33838||255382at32523,Nontoxin,NT,0.26,84.58,109.43,0,67.38,41.23,50.48,44.89847169,0.889430897,0,FALSE,915,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36E-12,0.5,0.116742872,0.357233187,1,0.121471928,0.371740777,3.191997662
trinityContig33847||sp|Q9CZH3.1|,Nontoxin,NT,8.59,8.14,8.23,22.41,7.56,20.18,12.5183,6.842845656,0.54662739,0.212121333,FALSE,369,61,0,0,0,0,0,4,2,6,-1.37073,-1.38479,-0.849715,0.249319917,0.030732076,0.492375708,1,1,1,1,1,3.442092445
trinityContig33855||256267at32523__eIF3g,Nontoxin,NT,21.28,28.41,40.41,114.99,37.14,94.19,56.07,38.73938822,0.690911151,0.3575756,FALSE,1098,219,0,0,0,0,0,1,4,5,0.294295,-1.14053,0.787694,0.3730046,0,0.5,0,0,0,0,0,1.001563694
trinityContig33860||sp|P61254.1|,Nontoxin,NT,217.25,688.97,605.02,1992.53,435.95,1091.63,838.5583,635.7248168,0.758116421,0.409091,FALSE,438,219,0,0,0,0,0,0,2,2,0.687882,0,0.687882,0.234783,0,0.5,0,0,0,0,0.005934504,1.080258598
trinityContig33877||Aminotran_3,Nontoxin,NT,4.83,7.99,4.72,11.46,7.77,2.41,6.53,3.197330136,0.489637081,0.348485,FALSE,501,250,0,0,0,0,0,2,0,2,0.153065,0.153065,0,0.1279975,0.638174016,0.363406154,0.933383772,0.93354537,1,0.997811702,0.999368433,75.32996724
trinityContig33880||254060at32523,Nontoxin,NT,1.9,9.01,11.26,24.47,18.56,19.17,14.0617,8.196807712,0.582917265,0.3181818,FALSE,840,168,0,0,0,0,0,3,2,5,-0.144245,-0.378513,0.219917,0.5109284,0,0.5,0,0,0,0.23153661,0.431989591,3.883117919
trinityContig33883||34767at32523__A_deamin,Nontoxin,NT,0.47,3.26,1.49,12.81,4.64,10.94,5.6017,5.101095634,0.910633492,0.272727333,FALSE,1392,464,0,0,0,0,0,0,3,3,-0.578637,0,-0.578637,0.120009333,0,0.5,0,0,0,0,0,1.002326783
trinityContig33885||sp|Q5ZK03.1|,Nontoxin,NT,23.63,38.18,49.34,52.85,55.6,47.77,44.5617,11.85350145,0.266002003,0.344697063,FALSE,2307,144,0,0,0,0,0,3,13,16,0.176775,0.371951,0.102609,0.136956944,0,0.5,0,0,0,0.651809807,0.159769351,1.001563986
trinityContig33890||sp|Q5EAD5.1|,Nontoxin,NT,4.5,9.29,9.98,16.96,5.94,9.79,9.41,4.327475014,0.459880448,0.3049245,FALSE,1137,142,0,0,0,0,0,4,4,8,-0.316135,-0.0973903,-0.45947,0.48062475,0,0.5,0,0,0,0.212696994,0.235158464,1.001564863
trinityContig33893||sp|Q29081.4|,Nontoxin,NT,7.18,8.47,9.2,44.17,16.91,21.66,17.9317,14.03394373,0.782633199,0.271043889,FALSE,570,63,0,0,0,0,0,1,8,9,-0.736641,-1.14053,-0.567371,0.120217411,0,0.5,0,0,0,0,0.006041041,1.079064598
trinityContig33902||sp|A9UHW6.1|,Nontoxin,NT,2.77,4.58,3.53,7.81,3.97,13.24,5.9833,3.958866841,0.66165274,0.335858667,FALSE,669,111,0,0,0,0,0,3,3,6,0.0543523,0.0217346,0.0717655,0.120341333,0,0.5,0,0,0,0.295239576,0.346709884,1.043981989
trinityContig33907||277691at32523,Nontoxin,NT,10.22,18.09,16.48,27.83,12.91,18.14,17.2783,6.037858616,0.349447493,0.305194714,FALSE,846,120,0,0,0,0,0,5,2,7,-0.306603,0.0244246,-0.849715,0.151448229,0,0.5,0,0,0,0.852665758,1,27.29966096
trinityContig33917||sp|Q5EB52.2|,Nontoxin,NT,2.75,2.59,2.99,7.19,2.14,11.97,4.9383,3.910101874,0.791791077,0.289562222,FALSE,981,109,0,0,0,0,0,2,7,9,-0.509644,1.02214,-1.02283,0.208969689,-0.005479303,0.5,0.56209622,0.448277536,1,0.25264376,0.136814274,3.951485895
trinityContig33924||288636at32523__C6_DPF,Nontoxin,NT,9.98,13.53,5.84,28.88,4.84,28.36,15.2383,10.81938707,0.710012736,0.3787878,FALSE,384,76,0,0,0,0,0,5,0,5,0.530432,0.530432,0,0.5115135,3.41510928,0.090654308,0.924949444,0.924949444,1,0.999368433,0.999368433,50.35139019
trinityContig33931||sp|Q61183.4|,Nontoxin,NT,8.06,14.36,15.21,18.35,12.86,18.92,14.6267,3.973651553,0.271671091,0.279461444,FALSE,2223,222,0,0,0,0,0,2,6,8,-1.00132,-1.45138,-0.643648,0.415451222,0,0.5,0,0,0,0,0,1.002330004
trinityContig33933||275198at32523__LRR_9,Nontoxin,NT,0,0,0,11.07,0,0,1.845,4.519308575,2.449489743,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig33938||282571at32523,Nontoxin,NT,2.87,4.19,5.39,13.88,2.68,6.57,5.93,4.167910748,0.702851728,0.434343333,FALSE,504,168,0,0,0,0,0,2,1,3,1.02235,1.02214,0.540555,0.420237,-0.007445279,0.5,0.362157342,0.671011374,1,0.511566627,0.72668432,2.590726397
trinityContig33946||Ax_dynein_light,Nontoxin,NT,0.81,3.85,1.01,16.26,0,10.28,5.3683,6.536829252,1.217672122,0.292929333,FALSE,303,101,0,0,0,0,0,0,3,3,-0.378513,0,-0.378513,0.045343,0,0.5,0,0,0,0,0,1.001564278
trinityContig33946||sp|O00400.1|,Nontoxin,NT,5.88,12.86,21.49,14.46,23.28,12.93,15.15,6.369835163,0.420451166,0.285984875,FALSE,1650,206,0,0,0,0,0,1,7,8,-0.544531,-0.194921,-0.562397,0.035789075,0,0.5,0,0,0,0,0.022198339,1.002329711
trinityContig3396||sp|P52209.3|,Nontoxin,NT,8.28,17.08,16.76,91.9,16.15,65.01,35.8633,34.2252624,0.95432552,0.284511889,FALSE,1452,80,0,0,0,0,0,4,14,18,-0.613753,-0.258315,-0.682866,0.210020972,0,0.5,0,0,0,0.227652246,0.241464208,1.267842535
trinityContig33976||sp|Q7L9L4.3|,Nontoxin,NT,7.08,8.89,11,17.52,16.03,24.29,14.135,6.407566621,0.453312106,0.2151518,FALSE,651,130,0,0,0,0,0,0,5,5,-1.29119,0,-1.29119,0.081877,0,0.5,0,0,0,0,0,1.109161606
trinityContig33979||91015at32523,Nontoxin,NT,8.1,15.12,16.47,28.65,15.41,20.3,17.3417,6.803903047,0.392343487,0.30681825,FALSE,1140,285,0,0,0,0,0,1,3,4,-0.258315,-1.14053,0.221858,0.2714725,0,0.5,0.127413221,0.294532952,1,0.132571492,0.364639664,1.562723804
trinityContig33982||sp|O55125.1|,Nontoxin,NT,12.26,9.83,10.82,25.74,10.65,25.23,15.755,7.579073162,0.481058278,0.3454544,FALSE,846,84,0,0,0,0,0,0,10,10,0.177852,0,0.177852,0.41221102,0,0.5,0,0,0,0,0.112271942,1.113499623
trinityContig34000||77174at32523__Guanylate_cyc,Nontoxin,NT,4.44,6.28,4.54,9.34,8.13,11.92,7.4417,2.929576192,0.393670289,0.333333143,FALSE,3135,223,0,0,0,0,0,2,12,14,0.0282684,0.554178,-0.100309,0.078378014,0.119115424,0.471090578,0,0.929449987,1,0,0.996764189,1.516979708
trinityContig34006||165500at32523,Nontoxin,NT,0.43,3.6,1.61,36.28,1.3,7.21,8.405,13.86928513,1.650123156,0.333333,FALSE,1167,194,0,0,0,0,0,3,3,6,0.0252689,-0.278451,0.32192,-0.092817667,0,0.5,0,0,0,0.282927998,0.58770392,1.008878194
trinityContig34011||sp|O60218.2|,Nontoxin,NT,20.27,35.16,52.2,111.68,22.15,44.76,47.7033,33.71881651,0.706844527,0,FALSE,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.451782769,0.823415303,1,0.470836975,0.856765449,5.041148323
trinityContig34016||sp|Q3SZV0.1|,Nontoxin,NT,42.95,84.48,117.35,196.45,40.85,59.04,90.1867,59.49425675,0.65967883,0.166667,FALSE,564,141,0,0,0,0,0,0,4,4,-1.74687,0,-1.74687,0.12745925,0,0.5,0.111309574,0.286700214,1,0.115895643,0.217122878,3.533756606
trinityContig34030||DUF4743,Nontoxin,NT,3.13,1.4,4.5,4.71,1.35,5.05,3.3567,1.66809672,0.496945428,0.257575667,FALSE,816,272,0,0,0,0,0,0,3,3,-0.72873,0,-0.72873,-0.000836667,0,0.5,0,0,0,0,0.112363937,1.115352719
trinityContig34038||TRAM_LAG1_CLN8,Nontoxin,NT,0.29,0.42,0.97,0.56,0.3,1.07,0.6017,0.339965685,0.565008616,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig3406||DUF4560,Nontoxin,NT,10.25,3.81,6.31,0,0,17,6.2283,6.567219858,1.05441611,0.3560605,FALSE,219,109,0,0,0,0,0,0,2,2,0.219917,0,0.219917,0.5858435,0,0.5,0,0,0,0,0,1.104660828
trinityContig34060||sp|P36954.1|,Nontoxin,NT,13.87,5.43,13.26,37.29,25.5,21.21,19.4267,11.17117123,0.575042145,0.356061,FALSE,378,189,0,0,0,0,0,0,2,2,0.219917,0,0.219917,-0.07242435,0,0.5,0,0,0,0,0,1.001563694
trinityContig34090||sp|P14105.1|,Nontoxin,NT,14.27,20.34,24.97,58.66,27.56,53.63,33.2383,18.37854555,0.552932778,0.287247542,FALSE,5883,245,0,0,0,0,0,3,21,24,-0.58913,-0.378513,-0.594971,0.255144775,0,0.5,0,0,0,0.6012513,0.935293259,12.95282106
trinityContig34092||sp|Q99JR8.2|,Nontoxin,NT,1.4,2.74,7.4,6.2,9.54,13.06,6.7233,4.313317362,0.641547657,0.39899,FALSE,1530,510,0,0,0,0,0,1,2,3,0.672137,1.48617,-0.0474906,0.283930333,0,0.5,0,0,0,0.038539376,0.241452035,1.001924299
trinityContig34112||sp|Q9PSX7.1|,Nontoxin,NT,2.58,4.48,5.76,24.67,5.92,15.74,9.8583,8.581222329,0.870456603,0.166667,FALSE,582,194,0,0,0,0,0,1,2,3,-1.62929,-1.14053,-1.45138,0.099523,0,0.5,0,0,0,0.217793988,0.52981005,1.002151495
trinityContig34126||sp|Q9DAK2.1|,Nontoxin,NT,0,6.47,0.2,24.66,0,4.61,5.99,9.549743452,1.594281044,0.2348485,FALSE,756,378,0,0,0,0,0,1,1,2,-0.849715,-1.14053,-0.194921,-0.025945,0,0.5,0,0,0,0,0.006309534,1.115241053
trinityContig34138||sp|Q2L969.1|,Nontoxin,NT,2.63,5.49,4.03,10.38,2.3,5.71,5.09,2.949162593,0.57940326,0.530303,FALSE,777,777,0,0,0,0,0,0,1,1,1.3811,0,1.3811,0.804878,0,0.5,0,0,0,0,0,1.002326783
